date,demand,unit_price,unit_cost,macro_multiplier,cycle_phase
2025-05-14,355.2,41.3,19.13,1.1084,expansion
2025-05-15,351.8,39.96,18.57,1.109,expansion
2025-05-16,280.6,40.4,18.65,1.1097,expansion
2025-05-17,321.2,40.41,18.22,1.1103,expansion
2025-05-18,318.7,40.15,18.79,1.111,expansion
2025-05-19,338.2,39.48,18.61,1.1116,expansion
2025-05-20,372.4,40.3,18.33,1.1123,expansion
2025-05-21,432.2,39.2,18.41,1.113,expansion
2025-05-22,443.2,39.59,19.05,1.1136,expansion
2025-05-23,313.0,39.67,18.8,1.1143,expansion
2025-05-24,329.5,39.49,18.76,1.1149,expansion
2025-05-25,316.8,39.5,17.98,1.1156,expansion
2025-05-26,301.9,38.17,17.84,1.1163,expansion
2025-05-27,301.5,37.84,17.68,1.1169,expansion
2025-05-28,405.4,39.02,18.3,1.1176,expansion
2025-05-29,421.2,39.0,17.7,1.1182,expansion
2025-05-30,333.7,39.47,17.69,1.1189,expansion
2025-05-31,367.8,38.57,18.31,1.1196,expansion
2025-06-01,297.3,38.56,17.35,1.1202,expansion
2025-06-02,342.0,37.83,18.01,1.1209,expansion
2025-06-03,381.9,38.76,17.44,1.1215,expansion
2025-06-04,401.2,39.26,17.79,1.1222,expansion
2025-06-05,469.9,38.31,18.42,1.1229,expansion
2025-06-06,415.2,38.74,17.78,1.1235,expansion
2025-06-07,360.3,39.11,17.56,1.1242,expansion
2025-06-08,348.0,39.13,17.54,1.1248,expansion
2025-06-09,437.9,39.02,17.5,1.1255,expansion
2025-06-10,432.2,39.1,17.39,1.1262,expansion
2025-06-11,373.5,36.91,17.02,1.1268,expansion
2025-06-12,375.8,37.72,17.25,1.1275,expansion
2025-06-13,547.1,38.92,17.92,1.1281,expansion
2025-06-14,444.0,37.95,17.88,1.1288,expansion
2025-06-15,394.7,39.37,17.7,1.1295,expansion
2025-06-16,482.8,38.68,17.51,1.1301,expansion
2025-06-17,480.9,38.26,17.72,1.1308,expansion
2025-06-18,479.9,39.6,17.63,1.1314,expansion
2025-06-19,494.0,38.94,17.76,1.1321,expansion
2025-06-20,482.6,38.89,18.07,1.1327,expansion
2025-06-21,502.7,39.89,18.01,1.1334,expansion
2025-06-22,525.6,39.52,17.57,1.1341,expansion
2025-06-23,435.3,39.15,17.45,1.1347,expansion
2025-06-24,390.5,39.34,17.14,1.1354,expansion
2025-06-25,534.0,39.2,17.58,1.136,expansion
2025-06-26,571.4,41.0,17.83,1.1367,expansion
2025-06-27,458.7,40.98,17.86,1.1374,expansion
2025-06-28,378.9,40.48,17.94,1.138,expansion
2025-06-29,392.5,40.25,18.13,1.1387,expansion
2025-06-30,485.5,40.99,18.36,1.1393,expansion
2025-07-01,339.1,40.78,17.65,1.14,expansion
2025-07-02,435.8,41.43,17.87,1.1407,expansion
2025-07-03,404.0,41.49,17.92,1.1413,expansion
2025-07-04,393.3,41.34,18.46,1.142,expansion
2025-07-05,375.0,41.3,18.85,1.1426,expansion
2025-07-06,362.1,41.89,18.41,1.1433,expansion
2025-07-07,306.7,41.71,18.52,1.144,expansion
2025-07-08,419.6,40.98,18.26,1.1446,expansion
2025-07-09,331.0,42.08,18.15,1.1453,expansion
2025-07-10,428.3,42.96,18.27,1.1459,expansion
2025-07-11,343.4,41.96,18.97,1.1466,expansion
2025-07-12,403.0,42.37,18.49,1.1473,expansion
2025-07-13,289.1,42.16,18.45,1.1479,expansion
2025-07-14,311.0,42.55,18.7,1.1486,expansion
2025-07-15,326.2,42.32,18.54,1.1492,expansion
2025-07-16,382.0,43.74,18.83,1.1499,expansion
2025-07-17,390.6,42.83,18.49,1.1505,expansion
2025-07-18,393.3,42.65,18.56,1.1512,expansion
2025-07-19,325.0,42.83,18.6,1.1519,expansion
2025-07-20,282.7,42.75,18.24,1.1525,expansion
2025-07-21,351.2,43.46,18.26,1.1532,expansion
2025-07-22,357.4,42.36,18.54,1.1538,expansion
2025-07-23,413.0,42.29,18.35,1.1545,expansion
2025-07-24,381.1,42.97,18.09,1.1552,expansion
2025-07-25,373.7,42.56,18.21,1.1558,expansion
2025-07-26,375.7,42.31,18.93,1.1565,expansion
2025-07-27,278.8,41.63,18.06,1.1571,expansion
2025-07-28,335.1,42.52,17.83,1.1578,expansion
2025-07-29,345.7,42.17,18.14,1.1585,expansion
2025-07-30,357.3,42.94,18.46,1.1591,expansion
2025-07-31,380.3,41.76,17.85,1.1598,expansion
2025-08-01,434.3,42.43,17.79,1.1604,expansion
2025-08-02,436.9,42.1,17.68,1.1611,expansion
2025-08-03,277.6,41.69,17.37,1.1618,expansion
2025-08-04,388.6,42.57,17.69,1.1624,expansion
2025-08-05,431.9,42.55,18.0,1.1631,expansion
2025-08-06,438.0,41.53,17.76,1.1637,expansion
2025-08-07,379.0,41.47,17.64,1.1644,expansion
2025-08-08,359.7,40.37,17.07,1.1651,expansion
2025-08-09,338.9,41.78,17.45,1.1657,expansion
2025-08-10,343.9,41.1,17.2,1.1664,expansion
2025-08-11,394.1,41.63,16.71,1.167,expansion
2025-08-12,346.5,40.69,17.33,1.1677,expansion
2025-08-13,406.8,41.06,17.69,1.1684,expansion
2025-08-14,438.9,40.87,17.22,1.169,expansion
2025-08-15,411.7,40.76,17.26,1.1697,expansion
2025-08-16,316.0,40.14,18.06,1.1703,expansion
2025-08-17,361.6,39.89,17.75,1.171,expansion
2025-08-18,331.1,39.52,17.95,1.1716,expansion
2025-08-19,365.6,40.07,18.0,1.1723,expansion
2025-08-20,373.2,39.41,17.83,1.173,expansion
2025-08-21,427.5,39.97,17.65,1.1736,expansion
2025-08-22,380.5,38.63,17.85,1.1743,expansion
2025-08-23,315.4,40.18,18.19,1.1749,expansion
2025-08-24,298.9,39.66,17.88,1.1756,expansion
2025-08-25,274.6,39.33,17.9,1.1763,expansion
2025-08-26,356.8,38.81,17.96,1.1769,expansion
2025-08-27,381.2,38.71,18.23,1.1776,expansion
2025-08-28,364.8,38.81,17.85,1.1782,expansion
2025-08-29,335.9,39.32,18.56,1.1789,expansion
2025-08-30,383.9,39.03,18.4,1.1796,expansion
2025-08-31,374.9,39.1,17.96,1.1802,expansion
2025-09-01,389.1,39.32,18.74,1.1809,expansion
2025-09-02,357.4,39.14,17.74,1.1815,expansion
2025-09-03,391.0,39.23,17.6,1.1822,expansion
2025-09-04,383.0,38.77,18.52,1.1829,expansion
2025-09-05,339.9,38.28,18.14,1.1835,expansion
2025-09-06,307.1,39.54,18.22,1.1842,expansion
2025-09-07,306.4,39.51,18.59,1.1848,expansion
2025-09-08,318.8,38.0,18.79,1.1855,expansion
2025-09-09,337.4,38.8,19.15,1.1862,expansion
2025-09-10,383.1,40.15,18.64,1.1868,expansion
2025-09-11,381.6,39.68,18.28,1.1875,expansion
2025-09-12,437.9,39.64,18.68,1.1881,expansion
2025-09-13,341.1,38.01,18.4,1.1888,expansion
2025-09-14,333.5,39.08,18.32,1.1895,expansion
2025-09-15,304.7,38.97,18.8,1.1901,expansion
2025-09-16,294.6,39.4,18.84,1.1908,expansion
2025-09-17,364.6,39.53,17.87,1.1914,expansion
2025-09-18,367.7,40.22,18.71,1.1921,expansion
2025-09-19,359.7,39.54,18.42,1.1927,expansion
2025-09-20,346.7,39.82,18.49,1.1934,expansion
2025-09-21,267.0,39.58,17.99,1.1941,expansion
2025-09-22,324.9,39.44,17.92,1.1947,expansion
2025-09-23,333.5,40.52,18.05,1.1954,expansion
2025-09-24,370.3,41.03,18.31,1.196,expansion
2025-09-25,336.5,40.6,18.04,1.1967,expansion
2025-09-26,350.8,41.48,17.93,1.1974,expansion
2025-09-27,306.3,40.69,18.26,1.198,expansion
2025-09-28,290.5,41.32,17.69,1.1987,expansion
2025-09-29,263.9,40.15,17.3,1.1993,expansion
2025-09-30,311.6,41.52,17.97,1.2,expansion
2025-10-01,451.4,42.38,17.42,1.2007,expansion
2025-10-02,331.7,41.25,17.79,1.2013,expansion
2025-10-03,363.0,42.0,18.02,1.202,expansion
2025-10-04,308.8,42.09,17.39,1.2026,expansion
2025-10-05,209.1,41.85,17.44,1.2033,expansion
2025-10-06,398.1,42.25,17.16,1.204,expansion
2025-10-07,309.7,42.14,17.52,1.2046,expansion
2025-10-08,308.4,41.98,17.29,1.2053,expansion
2025-10-09,387.6,42.44,16.95,1.2059,expansion
2025-10-10,369.5,42.4,17.41,1.2066,expansion
2025-10-11,279.3,42.69,17.77,1.2073,expansion
2025-10-12,232.9,41.56,17.09,1.2079,expansion
2025-10-13,253.8,42.58,17.54,1.2086,expansion
2025-10-14,329.7,43.4,17.27,1.2092,expansion
2025-10-15,342.0,43.24,16.94,1.2099,expansion
2025-10-16,377.3,43.56,17.93,1.2105,expansion
2025-10-17,310.6,42.94,17.67,1.2112,expansion
2025-10-18,285.0,43.53,17.6,1.2119,expansion
2025-10-19,292.5,43.85,17.37,1.2125,expansion
2025-10-20,255.4,42.78,17.08,1.2132,expansion
2025-10-21,316.9,42.97,17.94,1.2138,expansion
2025-10-22,376.0,44.53,17.51,1.2145,expansion
2025-10-23,337.1,42.74,18.31,1.2152,expansion
2025-10-24,298.6,41.97,17.6,1.2158,expansion
2025-10-25,287.3,43.7,17.76,1.2165,expansion
2025-10-26,224.1,42.92,17.87,1.2171,expansion
2025-10-27,288.0,42.01,17.89,1.2178,expansion
2025-10-28,308.5,42.05,18.15,1.2185,expansion
2025-10-29,295.0,42.81,18.05,1.2191,expansion
2025-10-30,328.4,41.81,18.17,1.2198,expansion
2025-10-31,444.0,42.03,18.0,1.2204,expansion
2025-11-01,386.4,41.58,18.67,1.2211,expansion
2025-11-02,389.2,42.27,18.29,1.2218,expansion
2025-11-03,362.9,42.08,18.21,1.2224,expansion
2025-11-04,392.2,41.06,18.37,1.2231,expansion
2025-11-05,490.8,42.64,18.09,1.2237,expansion
2025-11-06,456.9,41.22,18.28,1.2244,expansion
2025-11-07,407.9,41.37,18.5,1.2251,expansion
2025-11-08,456.4,42.54,18.53,1.2257,expansion
2025-11-09,355.4,41.22,19.0,1.2264,expansion
2025-11-10,359.8,40.9,18.46,1.227,expansion
2025-11-11,412.0,40.74,18.59,1.2277,expansion
2025-11-12,443.8,41.32,18.19,1.2284,expansion
2025-11-13,402.2,40.46,18.84,1.229,expansion
2025-11-14,378.7,39.59,18.38,1.2297,expansion
2025-11-15,349.9,39.81,19.03,1.2303,expansion
2025-11-16,367.4,40.02,17.89,1.231,expansion
2025-11-17,403.0,40.13,18.81,1.2316,expansion
2025-11-18,407.7,39.27,18.29,1.2323,expansion
2025-11-19,414.7,40.04,18.25,1.233,expansion
2025-11-20,282.3,39.6,17.94,1.2336,expansion
2025-11-21,278.7,39.19,18.42,1.2343,expansion
2025-11-22,217.7,39.49,18.55,1.2349,expansion
2025-11-23,286.5,40.52,17.74,1.2356,expansion
2025-11-24,276.5,39.26,18.16,1.2363,expansion
2025-11-25,286.2,39.29,17.82,1.2369,expansion
2025-11-26,240.6,39.74,18.07,1.2376,expansion
2025-11-27,299.2,39.13,18.02,1.2382,expansion
2025-11-28,235.9,39.42,17.51,1.2389,expansion
2025-11-29,284.5,39.35,17.27,1.2396,expansion
2025-11-30,183.3,38.42,17.72,1.2402,expansion
2025-12-01,217.1,39.35,17.96,1.2409,expansion
2025-12-02,267.7,38.71,17.33,1.2415,expansion
2025-12-03,243.4,38.84,17.63,1.2422,expansion
2025-12-04,219.5,39.02,17.79,1.2429,expansion
2025-12-05,235.3,38.46,17.38,1.2435,expansion
2025-12-06,271.1,39.47,17.19,1.2442,expansion
2025-12-07,217.8,39.54,17.41,1.2448,expansion
2025-12-08,237.3,40.33,17.74,1.2455,expansion
2025-12-09,261.2,38.95,17.48,1.2462,expansion
2025-12-10,278.3,39.1,17.87,1.2468,expansion
2025-12-11,348.4,40.23,17.1,1.2475,expansion
2025-12-12,277.2,38.54,18.2,1.2481,expansion
2025-12-13,235.6,39.2,17.59,1.2488,expansion
2025-12-14,232.7,40.39,17.29,1.2495,expansion
2025-12-15,258.8,39.29,17.94,1.2501,expansion
2025-12-16,267.7,41.06,17.41,1.2508,expansion
2025-12-17,246.6,39.7,17.37,1.2514,expansion
2025-12-18,286.3,39.5,17.46,1.2521,expansion
2025-12-19,255.7,40.21,16.87,1.2527,expansion
2025-12-20,212.8,40.33,17.9,1.2534,expansion
2025-12-21,244.1,40.19,17.67,1.2541,expansion
2025-12-22,257.1,40.35,17.64,1.2547,expansion
2025-12-23,231.4,40.81,17.5,1.2554,expansion
2025-12-24,264.8,40.64,18.32,1.256,expansion
2025-12-25,261.1,40.52,17.9,1.2567,expansion
2025-12-26,266.5,41.18,17.85,1.2574,expansion
2025-12-27,236.5,41.26,18.27,1.258,expansion
2025-12-28,189.0,40.64,17.91,1.2587,expansion
2025-12-29,243.3,41.77,17.97,1.2593,expansion
2025-12-30,250.2,41.69,18.44,1.26,expansion
2025-12-31,304.6,40.06,18.95,1.26,peak
2026-01-01,324.1,40.47,18.44,1.2596,peak
2026-01-02,306.7,40.68,18.31,1.2592,peak
2026-01-03,238.2,40.63,18.44,1.2588,peak
2026-01-04,227.2,39.23,19.12,1.2585,peak
2026-01-05,241.5,40.16,18.96,1.2581,peak
2026-01-06,260.6,40.86,18.82,1.2577,peak
2026-01-07,261.6,41.35,18.53,1.2573,peak
2026-01-08,329.1,40.54,18.75,1.2569,peak
2026-01-09,308.5,40.78,18.96,1.2565,peak
2026-01-10,296.7,42.15,19.16,1.2562,peak
2026-01-11,227.8,40.11,18.87,1.2558,peak
2026-01-12,222.2,41.32,19.44,1.2554,peak
2026-01-13,276.3,41.23,18.96,1.255,peak
2026-01-14,275.7,41.45,19.43,1.2546,peak
2026-01-15,288.8,41.55,18.61,1.2542,peak
2026-01-16,256.8,42.12,19.24,1.2538,peak
2026-01-17,258.1,42.33,18.93,1.2535,peak
2026-01-18,203.3,43.45,18.4,1.2531,peak
2026-01-19,225.6,42.84,19.22,1.2527,peak
2026-01-20,259.1,41.94,18.8,1.2523,peak
2026-01-21,237.1,42.12,19.28,1.2519,peak
2026-01-22,257.2,42.53,18.55,1.2515,peak
2026-01-23,293.7,43.34,18.86,1.2512,peak
2026-01-24,261.8,41.9,18.95,1.2508,peak
2026-01-25,231.8,42.18,18.29,1.2504,peak
2026-01-26,231.4,41.85,18.65,1.25,peak
2026-01-27,261.5,42.5,18.87,1.2496,peak
2026-01-28,246.9,41.18,18.39,1.2492,peak
2026-01-29,201.5,41.88,18.39,1.2488,peak
2026-01-30,213.8,41.07,18.8,1.2485,peak
2026-01-31,228.6,41.8,19.35,1.2481,peak
2026-02-01,179.4,41.98,18.23,1.2477,peak
2026-02-02,204.5,41.29,18.53,1.2473,peak
2026-02-03,158.9,41.28,18.13,1.2469,peak
2026-02-04,227.0,41.86,18.76,1.2465,peak
2026-02-05,192.1,41.13,18.07,1.2462,peak
2026-02-06,191.5,41.35,18.27,1.2458,peak
2026-02-07,235.7,40.82,18.53,1.2454,peak
2026-02-08,167.8,40.35,17.8,1.245,peak
2026-02-09,170.3,40.48,18.27,1.2446,peak
2026-02-10,152.6,41.61,17.98,1.2442,peak
2026-02-11,145.9,40.28,17.52,1.2438,peak
2026-02-12,309.6,40.31,17.85,1.2435,peak
2026-02-13,270.3,40.75,18.03,1.2431,peak
2026-02-14,306.2,40.2,17.86,1.2427,peak
2026-02-15,331.7,40.14,18.3,1.2423,peak
2026-02-16,245.4,40.88,17.92,1.2419,peak
2026-02-17,232.4,40.06,18.12,1.2415,peak
2026-02-18,297.6,39.05,18.22,1.2412,peak
2026-02-19,356.6,39.67,18.75,1.2408,peak
2026-02-20,310.3,38.9,18.33,1.2404,peak
2026-02-21,287.3,38.9,17.92,1.24,peak
2026-02-22,331.0,39.49,18.68,1.2396,peak
2026-02-23,293.9,38.87,18.28,1.2392,peak
2026-02-24,286.2,38.58,18.36,1.2388,peak
2026-02-25,250.8,38.34,17.96,1.2385,peak
2026-02-26,305.1,38.6,18.29,1.2381,peak
2026-02-27,340.1,38.3,18.51,1.2377,peak
2026-02-28,278.2,38.84,18.0,1.2373,peak
2026-03-01,258.0,38.38,18.43,1.2369,peak
2026-03-02,244.1,38.13,18.6,1.2365,peak
2026-03-03,245.9,39.7,18.42,1.2362,peak
2026-03-04,290.6,38.27,19.14,1.2358,peak
2026-03-05,324.6,37.71,19.26,1.2354,peak
2026-03-06,344.8,37.42,18.38,1.235,peak
2026-03-07,264.5,37.45,18.24,1.2346,peak
2026-03-08,294.4,37.32,18.45,1.2342,peak
2026-03-09,296.8,37.96,19.34,1.2338,peak
2026-03-10,267.0,38.0,18.58,1.2335,peak
2026-03-11,274.5,38.33,18.91,1.2331,peak
2026-03-12,328.9,37.56,19.44,1.2327,peak
2026-03-13,416.8,37.87,19.24,1.2323,peak
2026-03-14,333.3,37.86,19.34,1.2319,peak
2026-03-15,309.3,39.03,19.09,1.2315,peak
2026-03-16,323.4,38.34,19.76,1.2312,peak
2026-03-17,309.5,38.56,18.92,1.2308,peak
2026-03-18,287.1,38.98,18.67,1.2304,peak
2026-03-19,315.7,38.63,19.07,1.23,peak
2026-03-20,380.1,38.58,19.89,1.2296,peak
2026-03-21,338.0,38.5,19.48,1.2292,peak
2026-03-22,320.7,38.68,18.88,1.2288,peak
2026-03-23,270.9,38.92,18.43,1.2285,peak
2026-03-24,298.5,38.94,18.91,1.2281,peak
2026-03-25,327.7,39.07,19.0,1.2277,peak
2026-03-26,396.9,40.27,18.99,1.2273,peak
2026-03-27,329.8,38.78,18.72,1.2269,peak
2026-03-28,305.3,38.56,18.39,1.2265,peak
2026-03-29,328.3,39.91,18.48,1.2262,peak
2026-03-30,292.4,40.55,18.73,1.2258,peak
2026-03-31,326.8,39.87,18.97,1.2254,peak
2026-04-01,314.4,40.56,18.81,1.225,peak
2026-04-02,348.2,41.11,18.35,1.2246,peak
2026-04-03,371.0,40.3,18.31,1.2242,peak
2026-04-04,314.1,40.66,18.7,1.2238,peak
2026-04-05,306.5,40.28,18.62,1.2235,peak
2026-04-06,316.9,40.5,18.4,1.2231,peak
2026-04-07,349.0,40.74,17.5,1.2227,peak
2026-04-08,328.8,41.43,17.73,1.2223,peak
2026-04-09,367.9,41.92,18.35,1.2219,peak
2026-04-10,353.1,41.64,18.45,1.2215,peak
2026-04-11,370.9,40.96,18.22,1.2212,peak
2026-04-12,251.8,41.1,18.09,1.2208,peak
2026-04-13,303.1,41.4,18.04,1.2204,peak
2026-04-14,306.7,41.67,18.15,1.22,peak
2026-04-15,304.4,42.03,17.57,1.2196,peak
2026-04-16,450.8,41.06,17.81,1.2192,peak
2026-04-17,299.9,41.34,18.22,1.2188,peak
2026-04-18,353.0,42.81,17.96,1.2185,peak
2026-04-19,329.3,42.19,18.01,1.2181,peak
2026-04-20,325.9,42.19,18.09,1.2177,peak
2026-04-21,275.8,41.3,18.23,1.2173,peak
2026-04-22,324.2,42.53,17.98,1.2169,peak
2026-04-23,309.7,42.29,17.86,1.2165,peak
2026-04-24,383.2,41.27,18.33,1.2162,peak
2026-04-25,347.9,41.37,17.75,1.2158,peak
2026-04-26,339.3,42.28,18.28,1.2154,peak
2026-04-27,294.3,41.26,17.94,1.215,peak
2026-04-28,346.3,42.17,18.77,1.2146,peak
2026-04-29,396.7,41.55,19.22,1.2142,peak
2026-04-30,380.6,42.09,18.18,1.2138,peak
2026-05-01,406.5,42.14,18.88,1.2135,peak
2026-05-02,305.7,42.53,18.5,1.2131,peak
2026-05-03,308.0,40.62,18.51,1.2127,peak
2026-05-04,329.2,40.68,18.6,1.2123,peak
2026-05-05,307.3,41.25,18.91,1.2119,peak
2026-05-06,341.5,42.04,19.03,1.2115,peak
2026-05-07,383.4,41.33,18.66,1.2112,peak
2026-05-08,386.2,40.28,18.73,1.2108,peak
2026-05-09,433.4,41.29,19.3,1.2104,peak
2026-05-10,387.7,40.66,19.42,1.21,peak
2026-05-11,302.4,41.21,18.68,1.2096,peak
2026-05-12,336.7,39.85,18.93,1.2092,peak
2026-05-13,286.9,40.76,19.35,1.2088,peak
2026-05-14,397.9,40.85,19.7,1.2085,peak
2026-05-15,402.1,39.52,19.13,1.2081,peak
2026-05-16,309.4,39.95,19.21,1.2077,peak
2026-05-17,330.6,39.96,18.77,1.2073,peak
2026-05-18,357.4,39.7,19.35,1.2069,peak
2026-05-19,387.2,39.03,19.17,1.2065,peak
2026-05-20,381.8,39.84,18.88,1.2062,peak
2026-05-21,485.3,38.75,18.96,1.2058,peak
2026-05-22,522.2,39.13,19.62,1.2054,peak
2026-05-23,352.4,39.21,19.36,1.205,peak
2026-05-24,372.7,39.03,19.32,1.2046,peak
2026-05-25,321.7,39.03,18.52,1.2042,peak
2026-05-26,333.0,37.72,18.38,1.2038,peak
2026-05-27,333.8,37.39,18.21,1.2035,peak
2026-05-28,443.4,38.55,18.85,1.2031,peak
2026-05-29,426.1,38.53,18.23,1.2027,peak
2026-05-30,324.8,38.99,18.22,1.2023,peak
2026-05-31,417.4,38.1,18.86,1.2019,peak
2026-06-01,297.9,38.08,17.87,1.2015,peak
2026-06-02,397.2,37.36,18.55,1.2012,peak
2026-06-03,383.1,38.27,17.96,1.2008,peak
2026-06-04,406.9,38.76,18.32,1.2004,peak
2026-06-05,560.9,37.82,18.97,1.2,peak
2026-06-06,441.2,38.25,18.31,1.1996,peak
2026-06-07,362.6,38.61,18.09,1.1992,peak
2026-06-08,350.5,38.62,18.07,1.1988,peak
2026-06-09,444.9,38.51,18.03,1.1985,peak
2026-06-10,431.6,38.59,17.91,1.1981,peak
2026-06-11,424.7,36.42,17.53,1.1977,peak
2026-06-12,415.2,37.22,17.77,1.1973,peak
2026-06-13,604.0,38.4,18.46,1.1969,peak
2026-06-14,529.2,37.44,18.42,1.1965,peak
2026-06-15,412.2,38.84,18.23,1.1962,peak
2026-06-16,521.8,38.15,18.04,1.1958,peak
2026-06-17,555.2,37.74,18.25,1.1954,peak
2026-06-18,494.4,39.06,18.16,1.195,peak
2026-06-19,548.1,38.4,18.29,1.1946,peak
2026-06-20,562.9,38.35,18.61,1.1942,peak
2026-06-21,540.3,39.33,18.55,1.1938,peak
2026-06-22,550.6,38.96,18.1,1.1935,peak
2026-06-23,463.9,38.6,17.97,1.1931,peak
2026-06-24,394.4,38.78,17.65,1.1927,peak
2026-06-25,581.4,38.64,18.11,1.1923,peak
2026-06-26,559.5,40.41,18.36,1.1919,peak
2026-06-27,453.6,40.39,18.4,1.1915,peak
2026-06-28,395.5,39.89,18.48,1.1912,peak
2026-06-29,429.3,39.66,18.67,1.1908,peak
2026-06-30,518.4,40.39,18.91,1.1904,peak
2026-07-01,335.9,40.18,18.18,1.19,peak
2026-07-02,423.7,40.81,18.41,1.1896,peak
2026-07-03,394.9,40.87,18.46,1.1892,peak
2026-07-04,420.2,40.72,19.01,1.1888,peak
2026-07-05,424.5,40.68,19.42,1.1885,peak
2026-07-06,370.7,41.25,18.96,1.1881,peak
2026-07-07,324.5,41.07,19.08,1.1877,peak
2026-07-08,456.3,40.35,18.81,1.1873,peak
2026-07-09,326.5,41.43,18.69,1.1869,peak
2026-07-10,402.2,42.29,18.82,1.1865,peak
2026-07-11,384.8,41.31,19.54,1.1862,peak
2026-07-12,411.9,41.71,19.04,1.1858,peak
2026-07-13,300.3,41.5,19.0,1.1854,peak
2026-07-14,325.7,41.88,19.26,1.185,peak
2026-07-15,342.0,41.65,19.1,1.1846,peak
2026-07-16,374.0,43.04,19.39,1.1842,peak
2026-07-17,394.9,42.14,19.04,1.1838,peak
2026-07-18,409.0,41.96,19.12,1.1835,peak
2026-07-19,336.8,42.14,19.16,1.1831,peak
2026-07-20,282.4,42.05,18.79,1.1827,peak
2026-07-21,334.4,42.75,18.81,1.1823,peak
2026-07-22,386.5,41.66,19.1,1.1819,peak
2026-07-23,439.3,41.59,18.9,1.1815,peak
2026-07-24,373.0,42.26,18.63,1.1812,peak
2026-07-25,385.2,41.85,18.76,1.1808,peak
2026-07-26,435.5,41.6,19.5,1.1804,peak
2026-07-27,304.5,40.93,18.6,1.18,peak
2026-07-28,331.5,41.8,18.36,1.1796,peak
2026-07-29,366.7,41.45,18.68,1.1792,peak
2026-07-30,372.2,42.21,19.01,1.1788,peak
2026-07-31,401.0,41.04,18.39,1.1785,peak
2026-08-01,429.9,41.7,18.32,1.1781,peak
2026-08-02,436.8,41.37,18.21,1.1777,peak
2026-08-03,274.6,40.96,17.89,1.1773,peak
2026-08-04,372.4,41.83,18.22,1.1769,peak
2026-08-05,430.5,41.8,18.54,1.1765,peak
2026-08-06,455.7,40.8,18.29,1.1762,peak
2026-08-07,387.6,40.73,18.17,1.1758,peak
2026-08-08,368.7,39.65,17.58,1.1754,peak
2026-08-09,324.4,41.03,17.97,1.175,peak
2026-08-10,333.0,40.36,17.72,1.1746,peak
2026-08-11,339.7,40.88,17.21,1.1742,peak
2026-08-12,345.6,39.95,17.85,1.1738,peak
2026-08-13,408.8,40.31,18.22,1.1735,peak
2026-08-14,415.6,40.12,17.74,1.1731,peak
2026-08-15,390.1,40.01,17.78,1.1727,peak
2026-08-16,345.0,39.4,18.6,1.1723,peak
2026-08-17,381.0,39.15,18.28,1.1719,peak
2026-08-18,363.8,38.78,18.49,1.1715,peak
2026-08-19,381.5,39.32,18.54,1.1712,peak
2026-08-20,394.9,38.67,18.36,1.1708,peak
2026-08-21,416.1,39.22,18.18,1.1704,peak
2026-08-22,416.3,37.9,18.39,1.17,peak
2026-08-23,314.8,39.42,18.74,1.1696,peak
2026-08-24,293.6,38.9,18.42,1.1692,peak
2026-08-25,273.3,38.58,18.44,1.1688,peak
2026-08-26,368.0,38.06,18.5,1.1685,peak
2026-08-27,404.7,37.96,18.78,1.1681,peak
2026-08-28,360.4,38.06,18.39,1.1677,peak
2026-08-29,346.1,38.55,19.12,1.1673,peak
2026-08-30,390.8,38.27,18.95,1.1669,peak
2026-08-31,354.6,38.33,18.5,1.1665,peak
2026-09-01,397.2,38.54,19.3,1.1662,peak
2026-09-02,320.6,38.37,18.27,1.1658,peak
2026-09-03,339.1,38.45,18.13,1.1654,peak
2026-09-04,386.6,38.0,19.08,1.165,peak
2026-09-05,337.4,37.51,18.68,1.1646,peak
2026-09-06,277.9,38.74,18.77,1.1642,peak
2026-09-07,291.2,38.71,19.15,1.1638,peak
2026-09-08,349.4,37.23,19.35,1.1635,peak
2026-09-09,364.6,38.01,19.72,1.1631,peak
2026-09-10,348.1,39.33,19.2,1.1627,peak
2026-09-11,344.1,38.87,18.83,1.1623,peak
2026-09-12,419.5,38.82,19.24,1.1619,peak
2026-09-13,359.8,37.22,18.95,1.1615,peak
2026-09-14,322.5,38.27,18.87,1.1612,peak
2026-09-15,319.4,38.16,19.36,1.1608,peak
2026-09-16,302.9,38.58,19.41,1.1604,peak
2026-09-17,329.8,38.7,18.41,1.16,peak
2026-09-18,356.9,39.37,19.27,1.1596,peak
2026-09-19,358.5,38.7,18.97,1.1592,peak
2026-09-20,345.9,38.98,19.04,1.1588,peak
2026-09-21,257.8,38.74,18.53,1.1585,peak
2026-09-22,319.5,38.6,18.46,1.1581,peak
2026-09-23,311.4,39.65,18.59,1.1577,peak
2026-09-24,349.6,40.15,18.86,1.1573,peak
2026-09-25,322.7,39.72,18.58,1.1569,peak
2026-09-26,314.7,40.58,18.47,1.1565,peak
2026-09-27,311.0,39.8,18.81,1.1562,peak
2026-09-28,264.8,40.42,18.22,1.1558,peak
2026-09-29,254.6,39.27,17.82,1.1554,peak
2026-09-30,300.3,40.61,18.51,1.155,peak
2026-10-01,384.8,41.44,17.94,1.1546,peak
2026-10-02,329.2,40.34,18.32,1.1542,peak
2026-10-03,356.0,41.07,18.56,1.1538,peak
2026-10-04,280.7,41.15,17.91,1.1535,peak
2026-10-05,197.6,40.91,17.96,1.1531,peak
